Screwing You On The Beach At Night,Bloodhound Gang
Dots On Maps,Say Hi
Devils,Say Hi
All The Pretty Ones,Say Hi
Take Ya' Dancin',Say Hi
Posture, Etc.,Say Hi
Sister Needs A Settle,Say Hi
Lookin' Good,Say Hi
My, How It Comes,Say Hi
Shiny Diamonds,Say Hi
Handsome Babies,Say Hi
Trees Are A Swayin',Say Hi
Bruises To Prove It,Say Hi
What the Hell,Avril Lavigne
Bored To Death,Coconut Records
Moonlighting,Zach Galifianakis, Jason Schwartzman
When The Night Turns Cold,Tobias Fröberg
My Feet Feel Interesting,Ted Danson
Kilojoules,Freelance Whales
Two Different Films,Ted Danson, Jason Schwartzman
Rave On,M. Ward
Forever,The Explorers Club
In My Heart,Jason Schwartzman
I'll See You In My Dreams,The Real Tuesday Weld
Straight To Depression,Jason Schwartzman
Lull,Andrew Bird
I Want A Colonic,Ted Danson, Jason Schwartzman
Little Bit,Lykke Li
Men Need To Drink,Ted Danson, Jason Schwartzman
The Prowl,Dan Auerbach
F****d Me Right Up,Sean Hayes
No Respect,Zach Galifianakis
Romeo,Dawn Landes
Leaking Toxins,Zach Galifianakis, Jason Schwartzman
Inside Out,Kaiser Cartel
This Is Exciting,Ted Danson, Jason Schwartzman
Salad Days,Young Marble Giant
Stockholm Syndrome,Jason Schwartzman
Dirty Robot,Arling & Cameron
Keeps Life Interesting,Ted Danson, Jason Schwartzman
Halfway Home,TV On The Radio
Fractures in Plaster,Superchunk
Mansard Roof,Vampire Weekend
Ladies Of Cambridge,Vampire Weekend
Bone Machine,Pixies
Nimrod's Son,Pixies
The Holiday Song,Pixies
Caribou,Pixies
Broken Face,Pixies
Gigantic (Single Version),Pixies
Vamos (Surfer Rosa),Pixies
Hey,Pixies
Monkey Gone to Heaven,Pixies
Debaser,Pixies
Gouge Away,Pixies
Wave Of Mutilation,Pixies
Here Comes Your Man,Pixies
Tame,Pixies
Where Is My Mind?,Pixies
Into the White,Pixies
Velouria,Pixies
Allison,Pixies
Dig For Fire,Pixies
U-Mass,Pixies
Alec Eiffel,Pixies
Planet of Sound,Pixies
Winterlong,Pixies
Happiness,Jonsi & Alex
Atlas Song,Jonsi & Alex
Indian Summer,Jonsi & Alex
Stokkseyri,Jonsi & Alex
I'm A Cuckoo,Belle and Sebastian
Boy 1904,Jonsi & Alex
All the Big Trees,Jonsi & Alex
Daníell in the Sea,Jonsi & Alex
Howl,Jonsi & Alex
Sleeping Giant,Jonsi & Alex
The Kids Don’t Stand A Chance,Vampire Weekend
The Kids Don’t Stand A Chance (Chromeo Remix),Vampire Weekend
Don't Carry It All,The Decemberists
Calamity Song,The Decemberists
Rise To Me,The Decemberists
Rox In The Box,The Decemberists
January Hymn,The Decemberists
Down By The Water,The Decemberists
All Arise!,The Decemberists
June Hymn,The Decemberists
This Is Why We Fight,The Decemberists
Dear Avery,The Decemberists
I Will Be Waiting,Daphne Willis
This Song,Daphne Willis
Giving Up The Gun,Vampire Weekend
Giving Up The Gun (Extended Mix),Vampire Weekend
Giving Up The Gun,Vampire Weekend
Fake Empire,The National
Mistaken For Strangers,The National
Brainy,The National
Squalor Victoria,The National
Green Gloves,The National
Slow Show,The National
Apartment Story,The National
Start A War,The National
Guest Room,The National
Racing Like A Pro,The National
Ada,The National
Gospel,The National
The Suburbs,Arcade Fire
Ready To Start,Arcade Fire
Modern Man,Arcade Fire
Rococo,Arcade Fire
Empty Room,Arcade Fire
City With No Children,Arcade Fire
Half Light I,Arcade Fire
Half Light II (No Celebration),Arcade Fire
Suburban War,Arcade Fire
Month Of May,Arcade Fire
Wasted Hours,Arcade Fire
Deep Blue,Arcade Fire
We Used To Wait,Arcade Fire
Sprawl I (Flatland),Arcade Fire
Sprawl II (Mountains Beyond Mountains),Arcade Fire
The Suburbs (Continued),Arcade Fire
Black Mirror,Arcade Fire
Keep The Car Running,Arcade Fire
Neon Bible,Arcade Fire
Intervention,Arcade Fire
Black Wave/Bad Vibrations,Arcade Fire
Ocean Of Noise,Arcade Fire
The Well And The Lighthouse,Arcade Fire
(Antichrist Television Blues),Arcade Fire
Windowsill,Arcade Fire
No Cars Go,Arcade Fire
My Body Is A Cage,Arcade Fire
The Book Of Love,The Magnetic Fields
Neighborhood #1 (Tunnels),Arcade Fire
Neighborhood #2 (Laika),Arcade Fire
Une Annee Sans Lumiere,Arcade Fire
Neighborhood #3 (Power Out),Arcade Fire
Neighborhood #4 (7 Kettles),Arcade Fire
Crown of Love,Arcade Fire
Wake Up,Arcade Fire
Haiti,Arcade Fire
Rebellion (Lies),Arcade Fire
In the Backseat,Arcade Fire
Second, Minute or Hour,Jack Penate
Horchata,Vampire Weekend
White Sky,Vampire Weekend
Holiday,Vampire Weekend
California English,Vampire Weekend
Taxi Cab,Vampire Weekend
Run,Vampire Weekend
Cousins,Vampire Weekend
Giving Up The Gun,Vampire Weekend
Diplomat’s Son,Vampire Weekend
I Think Ur A Contra,Vampire Weekend
Exit Stage Right,Badly Drawn Boy
A Peak You Reach,Badly Drawn Boy
Something To Talk About,Badly Drawn Boy
Dead Duck,Badly Drawn Boy
Above You Below Me,Badly Drawn Boy
I Love NYE,Badly Drawn Boy
Silent Sigh,Badly Drawn Boy
Wet, Wet, Wet,Badly Drawn Boy
River, Sea, Ocean,Badly Drawn Boy
S.P.A.T,Badly Drawn Boy
Rachel’s Flat,Badly Drawn Boy
Walking Out Of Stride,Badly Drawn Boy
File Me Away,Badly Drawn Boy
A Minor Incident,Badly Drawn Boy
Delta (little Boy Blues),Badly Drawn Boy
Donna And Blitzen,Badly Drawn Boy
Long Time Coming,The Delays
Having An Average Weekend,Shadowy Men On A Shadowy Planet
Written In The Stars (feat. Eric Turner),Tinie Tempah
You Won't Feel a Thing,The Script
For the First Time,The Script
Nothing,The Script
Science & Faith,The Script
If You Ever Come Back,The Script
Long Gone and Moved On,The Script
Dead Man Walking,The Script
This = Love,The Script
Walk Away,The Script
Exit Wounds,The Script
Bullet From A Gun,The Script
Walk Away,The Script
100 Other Lovers,DeVotchKa
Poppin' Champagne,All Time Low
Batsto,Into It. Over It.
Undercover, Funny,Atom And His Package
The Outcome Of All Our Lives,Into It. Over It.
Trump,Atom And His Package
Heartificial,Into It. Over It.
Shopping Spree,Atom And His Package
Anchor,Into It. Over It.
Fak It,Into It. Over It.
Seed Song,Atom And His Package
Anarchy Means I Litter,Atom And His Package
Introduce THIS To Your Parents,Into It. Over It.
Mission 1: Avoid Job Working With Assholes,Atom And His Package
Everybody's (Fucking) Crazy,Into It. Over It.
For Franklin,Atom And His Package
A Song About Your Party,Into It. Over It.
Ashley's Big Adventure,Into It. Over It.
Going to Georgia,Atom And His Package
The Worst Company To Keep,Into It. Over It.
Cross Country Atom and His Package Tour Via Bicycle,Atom And His Package
Atari Track And Field / New Controller Conspiracy,Atom And His Package
Friday At Brians (I Have To Be Up In Four Hours),Into It. Over It.
If You Own The Washington Redskins, You’re A Cock,Atom And His Package
30 Ft. Spirit,Into It. Over It.
Before My Friends Do,Atom And His Package
Next Stop: The Olympics,Into It. Over It.
Alpha Desperation March,Atom And His Package
ATM Disaster Scenes,Into It. Over It.
Open Your Heart,Atom And His Package
The Liquor Your Older Friends Bought,Into It. Over It.
Upside Down From Here,Atom And His Package
David Caruso TV,Into It. Over It.
Spoonful Of Salt,Into It. Over It.
Sebadon't,Into It. Over It.
All Thumbs Down,Into It. Over It.
It's Not 2001,Into It. Over It.
What's Written On Your Wrist,Into It. Over It.
Even Adam Kevin Helen,Into It. Over It.
Gin & Ironic,Into It. Over It.
Gear Isn't Expensive,Into It. Over It.
ChiKeyGo,Into It. Over It.
22 Syllables,Into It. Over It.
Dan I.Y.,Into It. Over It.
53% Accurate,Into It. Over It.
Clocked Out,Into It. Over It.
New Careers,Into It. Over It.
Second Rate Broadcasting,Into It. Over It.
Corrugated Windows,Into It. Over It.
Dude-A-Form (Dude Uniform),Into It. Over It.
Watching You Cry In Public,Into It. Over It.
Can I Buy A V_wel?,Into It. Over It.
Blaargh!!,Into It. Over It.
Your Mantra,Into It. Over It.
Open A Book,Into It. Over It.
Starched And Hung,Into It. Over It.
…And I Bite My Nails,Into It. Over It.
High & Mighty,Into It. Over It.
The Bullied Becomes The Bully (Police Story v2.0),Into It. Over It.
Pinky Swear,Into It. Over It.
Southern California In The 80's,Into It. Over It.
We Organized Your Life,Into It. Over It.
Rearrange My Life,Into It. Over It.
Afternoon's Asleep,Into It. Over It.
Up Up Done Done,Into It. Over It.
Young Lungs,Into It. Over It.
Wearing White,Into It. Over It.
Radpid Shitty, SD,Into It. Over It.
No Big Chorus,Into It. Over It.
The Boys You Do (Get Back At You),The Summer Set
Punch-Drunk Love,The Summer Set
Chelsea,The Summer Set
Young,The Summer Set
Take It Slow,The Summer Set
Can You Find Me?,The Summer Set
Love Like This,The Summer Set
Girls Freak Me Out,The Summer Set
Passenger Seat,The Summer Set
This Is How We Live,The Summer Set
Where Are You Now?,The Summer Set
Cousins,Vampire Weekend
Roni,Chikita Violenta
All I Need's a Little More,Chikita Violenta
Tired,Chikita Violenta
Holiday,Chikita Violenta
The Pause,Chikita Violenta
ATPG,Chikita Violenta
The Monster (Was Last Seen Approaching the Power Plant),Chikita Violenta
Siren,Chikita Violenta
España,Chikita Violenta
Supercycle,Chikita Violenta
My Connection,Chikita Violenta
Laydown,Chikita Violenta
Apartment,Young the Giant
My Body,Young the Giant
I Got,Young the Giant
Cough Syrup,Young the Giant
God Made Man,Young the Giant
12 Fingers,Young the Giant
Strings,Young the Giant
Your Side,Young the Giant
Garands,Young the Giant
St. Walker,Young the Giant
Islands,Young the Giant
Guns Out,Young the Giant
Every Little Thing,Young the Giant
Typhoon,Young the Giant
Strings (Reprise),Young the Giant
The Everchanging Spectrum Of A Lie,The Joy Formidable
The Magnifying Glass,The Joy Formidable
I Don't Want To See You Like This,The Joy Formidable
Austere,The Joy Formidable
A Heavy Abacus,The Joy Formidable
Whirring,The Joy Formidable
Buoy,The Joy Formidable
Maruyama,The Joy Formidable
Cradle,The Joy Formidable
Llaw = Wall,The Joy Formidable
Chapter 2,The Joy Formidable
The Greatest Light Is The Greatest Shade,The Joy Formidable
Show Me The Light,Mystery Jets
Walking Far From Home,Iron & Wine
Me And Lazarus,Iron & Wine
Tree By The River,Iron & Wine
Monkeys Uptown,Iron & Wine
Half Moon,Iron & Wine
Rabbit Will Run,Iron & Wine
Godless Brother In Love,Iron & Wine
Big Burned Hand,Iron & Wine
Glad Man Singing,Iron & Wine
Your Fake Name Is Good Enough For Me,Iron & Wine
Colours,Grouplove
Naked Kids,Grouplove
Gold Coast,Grouplove
Getaway Car,Grouplove
Don't Say Oh Well,Grouplove
Get Giddy,Grouplove
Mansard Roof,Vampire Weekend
Oxford Comma,Vampire Weekend
A-Punk,Vampire Weekend
Cape Cod Kwassa Kwassa,Vampire Weekend
M79,Vampire Weekend
Campus,Vampire Weekend
Bryn,Vampire Weekend
One (Blake’s Got A New Face),Vampire Weekend
I Stand Corrected,Vampire Weekend
Walcott,Vampire Weekend
The Kids Don’t Stand A Chance,Vampire Weekend
1MD,Holy Fuck
Red Lights,Holy Fuck
Latin America,Holy Fuck
Stay Lit,Holy Fuck
Silva & Grimes,Holy Fuck
SHT MTN,Holy Fuck
Stilettos,Holy Fuck
Lucky,Holy Fuck
P.I.G.S.,Holy Fuck
Houdini,Foster The People
Pumped up Kicks,Foster The People
Helena Beat,Foster The People
Party Rock Anthem,LMFAO
You'd Do the Same,Anti-Flag
Die for the Government,Anti-Flag
Drink Drank Punk,Anti-Flag
Rotten Future,Anti-Flag
Safe Tonight,Anti-Flag
Red, White & Brainwashed,Anti-Flag
Davey Destroyed the Punk Scene,Anti-Flag
Summer Squatter Go Home,Anti-Flag
She's My Little Gogo Dancer,Anti-Flag
Police State in the USA,Anti-Flag
Punk By the Book,Anti-Flag
F**k Police Brutality,Anti-Flag
I'm Being Watched By the CIA,Anti-Flag
Kill the Rich,Anti-Flag
No More Dead,Anti-Flag
Confused Youth,Anti-Flag
Your Daddy Was a Rich Man, Your Daddy's F**king Dead,Anti-Flag
Welcome To My Hood,Dj Khaled
Help Is On The Way,Rise Against
Losers,The Belle Brigade
Feed The Machine,Red
Faceless,Red
Lie To Me (Denial),Red
Let It Burn,Red
Buried Beneath,Red
Not Alone,Red
Watch You Crawl,Red
The Outside,Red
Who We Are,Red
Best Is Yet To Come,Red
Hymn For The Missing,Red
Look At Me Now (Explicit Version),Chris Brown
Roll Up,Wiz Khalifa
Jesus,Dom
Living In America,Dom
Rude As Jude,Dom
Bochicha,Dom
Burn Bridges,Dom
Hunny,Dom
I Wonder,Dom
Lover,Devendra Banhart
Country Dumb (Piano Version),Josh T. Pearson
We Are The Foolish,General Fiasco
Ever So Shy,General Fiasco
Please Take Your Time,General Fiasco
Buildings,General Fiasco
I'm Not Made Of Eyes,General Fiasco
Sinking Ships,General Fiasco
Rebel Get By,General Fiasco
Talk To My Friends,General Fiasco
Dancing With Girls,General Fiasco
First Impressions,General Fiasco
Already Gone,Bayside
Sick, Sick, Sick,Bayside
Mona Lisa,Bayside
It's Not A Bad Little War,Bayside
Sinking And Swimming On Long Island,Bayside
Seeing Sound,Bayside
The Wrong Way,Bayside
On Love, On Life,Bayside
The New Flesh,Bayside
Killing Time,Bayside
Born,STRFKR
Julius,STRFKR
Bury Us Alive,STRFKR
Mystery Cloud,STRFKR
Death as a Fetish (feat. Mattress),STRFKR
Astoria,STRFKR
Reptilians,STRFKR
The White of Noon,STRFKR
Hungry Ghost,STRFKR
Mona Vegas,STRFKR
Millions,STRFKR
Quality Time,STRFKR
Slow Dance,STRFKR
Recess Time,STRFKR
Gifts and the Raft,The Cave Singers
Swim Club,The Cave Singers
Black Leaf,The Cave Singers
Falls,The Cave Singers
Outer Realms,The Cave Singers
Haller Lake,The Cave Singers
All Land Crabs and Divinity Ghosts,The Cave Singers
Clever Creatures,The Cave Singers
Haystacks,The Cave Singers
Distant Sures,The Cave Singers
Faze Wave,The Cave Singers
No Prosecution If We Bail,The Cave Singers
If You Think This Song Is About You, It Probably Is,Destroy Rebuild Until God Shows
The Only Thing You Talk About,Destroy Rebuild Until God Shows
Graveyard Dancing,Destroy Rebuild Until God Shows
Mr. Owl Ate My Metal Worm,Destroy Rebuild Until God Shows
Sex Life,Destroy Rebuild Until God Shows
Laminated E.T. Animal,Destroy Rebuild Until God Shows
Stop Reading, Start Doing Pushups,Destroy Rebuild Until God Shows
I'm The Rehab, You're The Drugs,Destroy Rebuild Until God Shows
I'm Here To Take The Sky,Destroy Rebuild Until God Shows
The Hangman,Destroy Rebuild Until God Shows
My Swagger Has A First Name,Destroy Rebuild Until God Shows
Two Small Deaths,Wye Oak
The Alter,Wye Oak
Holy Holy,Wye Oak
Dogs Eyes,Wye Oak
Civilian,Wye Oak
Fish,Wye Oak
Plains,Wye Oak
Hot As Day,Wye Oak
We Were Wealth,Wye Oak
Doubt,Wye Oak
Less and Less,Sportsday Megaphone
Gallery (single version),Tellison
Geordie Racer,Caspa feat. Subscape
Gold Dust (Flux Pavilion Remix),DJ Fresh
Stop Watching,Benga
Kickstarts (Bar 9 Remix),Example
Show Me (Skream Remix),Von D feat. Phe Phe
Let Me Be Your Fantasy (Mensah Remix),Baby D
Splash (Rusko Remix),Sub Focus feat. Coco
Cracks (Flux Pavillion Remix),Freestylers feat. Belle Humble
Tron (VIP Mix),Joker
Innocence,Nero
Gargoyle,Doctor P
Typhoon,Foreign Beggers feat. Chasing Shadows
Menace,Distance
Red (Chasing Shadows Remix),Laid Blak
Molten,Digital Mystikz
Critical Hit,Emalkay
Tell Me (Distance Remix),Mr Lager feat. Alys Be
Little Bits,Benga
Hollow Sphere,Kromestar
Mattress Punch,Funtcase
Time Ends,Jakes
Compass Biscuit,Matt-U
Beatwise,Cyrus
Magma,Plastician
This Way,Nero
Speechless,Breakage feat. Donae'o
Cold Blooded,Kryptic Minds & Youngsta
Ambush Riddem (VIP Mix),Zed Bias
Maroon Chant,Gemmy
Strung Out,Bar9
Blizard,LD
Candy,Heny G
Disgustin Justin,Lost
Bug Spray,Tunnidge
Fairy Cake,Fused Forces
Mako Energy,Kulture
Angels (VIP Mix),Synkro
Haterz,Killa & Instinct
Comedown,Clubroot
Bucktooth,Chimpo
GetDarker Presents This Is Dubstep 3 (Bonus Continuous Mix 1),DJ Darkside
GetDarker Presents This Is Dubstep 3 (Bonus Continuous Mix 2),DJ Darkside
Mr Understanding,Pete and the Pirates
Someone Like You,Adele
The Story Never Ends,Aaron Lewis
Vicious Circles,Aaron Lewis
Country Boy (feat. George Jones & Charlie Daniels),Aaron Lewis
Tangled Up In You,Aaron Lewis
Massachusetts,Aaron Lewis
Country Boy (Radio Edit),Aaron Lewis
Country Boy (Acoustic Version),Aaron Lewis
A Quiet (e)vening,Mae
Bloom,Mae
I Just Needed You To Know,Mae
My Favorite Dream,Mae
Seasons i. Departure,Mae
Seasons ii. Initiation,Mae
Seasons iii. Return,Mae
Sleep Well,Mae
Good (e)vening,Mae
Lucky Street,Go Radio
Any Other Heart,Go Radio
Singing With the King,Go Radio
Strength to Stay,Go Radio
Swear It Like You Mean It,Go Radio
Why I'm Home,Go Radio
Kill the Beast,Go Radio
Hold On,Go Radio
Forever My Father,Go Radio
Fight, Fight (Reach for the Sky),Go Radio
House of Hallways,Go Radio
Redemption in the Verse,Go Radio
The Truth Is,Go Radio
Forever My Father (feat. Erin and Daniel Lancaster),Go Radio
The Valley,Eisley
Smarter,Eisley
Watch It Die,Eisley
Sad,Eisley
Oxygen Mask,Eisley
Better Love,Eisley
I Wish,Eisley
Kind,Eisley
Mr. Moon,Eisley
Please,Eisley
Ambulance,Eisley
E.T. (feat. Kanye West),Katy Perry
Limb,Marah
Crutch,Pinback
Dry Clothes,Annuals
Cupid,Lloyd
Letting Go (feat. Sarah Green),Lupe Fiasco
Words I Never Said (feat. Skylar Grey),Lupe Fiasco
Till I Get There,Lupe Fiasco
I Don't Wanna Care Right Now (feat. MDMA),Lupe Fiasco
Out Of My Head (feat. Trey Songz),Lupe Fiasco
The Show Goes On,Lupe Fiasco
Beautiful Lasers (2 Ways) [feat. MDMA],Lupe Fiasco
Coming Up (feat. MDMA),Lupe Fiasco
State Run Radio (feat. sELF),Lupe Fiasco
BREAK THE CHAIN (feat. Eric Turner & Sway),Lupe Fiasco
All Black Everything,Lupe Fiasco
Never Forget You (feat. John Legend),Lupe Fiasco
Knock Knock,Mac Miller
Where I Want To Be (Acoustic Version),The Dangerous Summer
Settle Down (Acoustic Version),The Dangerous Summer
Weathered (Acoustic Version),The Dangerous Summer
Symmetry (Acoustic Version),The Dangerous Summer
Surfaced (Acoustic Version),The Dangerous Summer
A Space To Grow (Acoustic Version),The Dangerous Summer
Reach For The Sun (Acoustic Version),The Dangerous Summer
The Permanent Rain (Acoustic Version),The Dangerous Summer
Northern Lights (Acoustic Version),The Dangerous Summer
This Is War (Acoustic Version),The Dangerous Summer
Never Feel Alone (Acoustic Version),The Dangerous Summer
Good Things (Acoustic Version),The Dangerous Summer
Lights,Ellie Goulding
Guns And Horses,Ellie Goulding
Starry Eyed,Ellie Goulding
This Love (Will Be Your Downfall),Ellie Goulding
Under The Sheets,Ellie Goulding
The Writer,Ellie Goulding
Animal,Ellie Goulding
Every Time You Go,Ellie Goulding
Your Biggest Mistake,Ellie Goulding
Salt Skin,Ellie Goulding
Your Song,Ellie Goulding
Dog Days Are Over (Yeasayer Remix),Florence + The Machine
Hang You Up,Yellowcard
No More Words (Re-Recorded / Remastered),Berlin
867-5309 / Jenny (Re-Recorded / Remastered),Tommy Tutone
I Ran (So Far Away) (Re-Recorded / Remastered),A Flock Of Seagulls
The Look Of Love (Re-Recorded / Remastered),ABC
One Thing Leads To Another (Re-recorded / Remastered),The Fixx
In A Big Country (Live),Big Country
I Think We're Alone Now (Re-Recorded / Remastered),Tiffany
Every Day Is Halloween,Ministry
Desire (Come And Get It) (Re-Recorded / Remastered),Gene Loves Jezebel
Free Yourself (Re-Recorded / Remastered),The Untouchables
Make A Circuit With Me (Re-Recorded / Remastered),The Polecats
I Want Candy (Re-Recorded / Remastered),Bow Wow Wow
Wishing (If I Had A Photograph Of You) (Re-Recorded / Remastered),A Flock Of Seagulls
Bathroom Wall (Re-Recorded / Remastered),Faster Pussycat
Boom, Boom (Let's Go Back To My Room) (Re-Recorded / Remastered),Paul Lekakis
Dancing In Heaven,La Douche
I Wonder If I Take You Home (Re-Recorded / Remastered),Lisa Lisa & Cult Jam
Maniac (Flashdance) (Re-Recorded / Remastered),Michael Sembello
The Roof Is On Fire (Re-Recorded / Remastered),Rock Master Scott & The Dynamic Three
Oh Sheila (Re-Recorded / Remastered),Ready For The World
Lean On Me (Re-Recorded / Remastered),Club Nouveau
Tainted Love (Re-Recorded / Remastered),Soft Cell
Send Me An Angel 1983 Version (Re-Recorded / Remastered),Real Life
It Takes Two (Re-Recorded / Remastered),Rob Base
Missing You (Re-Recorded / Remastered),John Waite
Sister Christian (Live),Night Ranger
You Spin Me Round (Like A Record) (Re-Recorded / Remastered),Dead Or Alive
Honestly (Re-Recorded / Remastered),Stryper
Every Rose Has It's Thorn,Bret Michaels
You Shook Me All Night Long,The Rock Heroes
Cherry Pie (Re-Recorded / Remastered),Warrant
Working For The Weekend (Re-Recorded / Remastered),Loverboy
White Lines (Long Version) (Re-Recorded / Remastered),Grandmaster Flash
Just A Friend (Re-Recorded / Remastered),Biz Markie
Dream Warriors (Re-Recorded / Remastered Version),Dokken
In The Air Tonight,Miami Vice
Wild Thing (Re-Recorded / Remastered),Tone-Lōc
Just A Touch Of Love (Re-Recorded / Remastered),Slave
(You're My One And Only) True Love (Re-Recorded / Remastered),Seduction
What's On Your Mind (Pure Energy) (Re-Recorded / Remastered),Information Society
Walking On Sunshine (Re-Recorded / Remastered),Katrina
Take My Breath Away (Re-Recorded / Remastered),Berlin
Walking In L.A. (Re-Recorded / Remastered),Missing Person
The Promise (Studio 1987 Version),When In Rome
Here I Go Again (Made Famous by Whitesnake),The Rock Heroes
Jam On It (Back In Da Dayz Old School Mix) (Re-Recorded / Remastered),Newcleus
Our Lips Are Sealed (Re-Recorded / Remastered),Jane Wiedlin
I Melt With You (Live),Modern English
My Prerogative (Re-Recorded / Remastered),Bobby Brown
Super Freak (Made Famous by Rick James),Funk Heroes
We're Not Gonna Take It (Live),Twisted Sister
Love Is A Battlefield,Tiffany
Come On Eileen,La Douche
Pour Some Sugar On Me,L.A. Guns
Livin' On A Prayer (Made Famous by Bon Jovi),The Rock Heroes
Who Says,Selena Gomez & The Scene
Nothing Else Matters,Scala & Kolacny Brothers
Solsbury Hill,Scala & Kolacny Brothers
Champagne Supernova,Scala & Kolacny Brothers
Ironic,Scala & Kolacny Brothers
With Or Without You (with strings),Scala & Kolacny Brothers
Everlong,Scala & Kolacny Brothers
I Feel You,Scala & Kolacny Brothers
Use Somebody,Scala & Kolacny Brothers
Our Last Fight,Scala & Kolacny Brothers
Seashell,Scala & Kolacny Brothers
Masquerade,Scala & Kolacny Brothers
Creep (Live),Scala & Kolacny Brothers
Smells Like Teen Spirit,Scala & Kolacny Brothers
All Of This,The Naked And Famous
Punching In A Dream,The Naked And Famous
Frayed,The Naked And Famous
The Source,The Naked And Famous
The Sun,The Naked And Famous
Eyes,The Naked And Famous
Young Blood,The Naked And Famous
No Way,The Naked And Famous
Spank,The Naked And Famous
Jilted Lovers,The Naked And Famous
A Wolf In Geek's Clothing,The Naked And Famous
The Ends,The Naked And Famous
Girls Like You,The Naked And Famous
Help Is On The Way,Rise Against
Life Is Life,Noah and the Whale
Tonight's The Kind Of Night,Noah and the Whale
L.I.F.E.G.O.E.S.O.N.,Noah and the Whale
Wild Thing,Noah and the Whale
Give It All Back,Noah and the Whale
Just Me Before We Met,Noah and the Whale
Paradise Stars,Noah and the Whale
Waiting For My Chance To Come,Noah and the Whale
The Line,Noah and the Whale
Old Joy,Noah and the Whale
Blow (Cirkut Remix),Ke$ha
Machu Picchu,The Strokes
Under Cover of Darkness,The Strokes
Two Kinds of Happiness,The Strokes
You're So Right,The Strokes
Taken for a Fool,The Strokes
Games,The Strokes
Call Me Back,The Strokes
Gratisfaction,The Strokes
Metabolism,The Strokes
Life Is Simple in the Moonlight,The Strokes
Next To You,Chris Brown
Anywhere With You,Saves The Day
What Went Wrong,Saves The Day
Driving In the Dark,Saves The Day
Rise,Saves The Day
In Reverie,Saves The Day
Morning In The Moonlight,Saves The Day
Monkey,Saves The Day
In My Waking Life,Saves The Day
She,Saves The Day
Where Are You,Saves The Day
Wednesday The Third,Saves The Day
Tomorrow Too Late,Saves The Day
Tomorrow Was to Wait,Peter Bjorn And John
Dig a Little Dipper,Peter Bjorn And John
Second Chance,Peter Bjorn And John
Eyes,Peter Bjorn And John
Breaker,Breaker,Peter Bjorn And John
Meen Seem Macabre,Peter Bjorn And John
(Don't Let Them) Cool Off,Peter Bjorn And John
Black Book,Peter Bjorn And John
Down Like Me,Peter Bjorn And John
Lies,Peter Bjorn And John
I Know You Don't Love Me,Peter Bjorn And John
Able,Gavin Friday
Land On the Moon,Gavin Friday
A Song That Hurts,Gavin Friday
The Only One,Gavin Friday
Blame,Gavin Friday
The Sun The Moon and The Stars,Gavin Friday
It's All Ahead of You,Gavin Friday
Perfume,Gavin Friday
Epologue,Gavin Friday
Where'd Ya Go? Gone,Gavin Friday
Lord I'm Coming,Gavin Friday
Boring Horror,Gobble Gobble
Eat Sun, Son,Gobble Gobble
Seizure to the Metronome,Gobble Gobble
Wrinklecarver (Digital Bonus),Gobble Gobble
Boring Horror (Sundance Remix),Gobble Gobble
Eat Sun, Son (Second Date Remix),Gobble Gobble
Eat Sun, Son (Second Date Piano Reprise) (Digital Bonus Version),Gobble Gobble
Books By Thoreau,By Surprise
Realometer,By Surprise
Mostly Harmless,By Surprise
Last Chance To See,By Surprise
Photoshoot,By Surprise
Fountain Splashers,By Surprise
$600 Exorcism,By Surprise
So Long And Thanks For All The Shark Jaws,By Surprise
Daggermouth Is Playing At My House,By Surprise
Hanging Out With Wendy In Sulikland,By Surprise
Direct Loans,By Surprise
Free,Twin Atlantic
Sparkly Touch,Twin Atlantic
You Are A Tourist,Death Cab for Cutie
Till the World Ends,Britney Spears
Megalithic Symphony,AWOLNATION
Some Sort of Creature,AWOLNATION
Soul Wars,AWOLNATION
People,AWOLNATION
Jump on My Shoulders,AWOLNATION
Burn It Down,AWOLNATION
Guilty Filthy Soul,AWOLNATION
Kill Your Heroes,AWOLNATION
My Nightmare's Dream,AWOLNATION
Sail,AWOLNATION
Wake Up,AWOLNATION
Not Your Fault,AWOLNATION
All I Need,AWOLNATION
Knights of Shame,AWOLNATION
Be Everything,The Lonely Forest
Turn Off This Song and Go Outside,The Lonely Forest
(I Am) The Love Skeptic,The Lonely Forest
(I Am) The Love Addict,The Lonely Forest
Coyote,The Lonely Forest
I Don't Want To Live There,The Lonely Forest
Tunnels,The Lonely Forest
Two Notes And A Beat,The Lonely Forest
End It Now!,The Lonely Forest
Woe Is Me...I Am Ruined,The Lonely Forest
We Sing In Time,The Lonely Forest
Arrows,The Lonely Forest
The Tide (Bonus Track),The Lonely Forest
Pickett's Charge (Bonus Track),The Lonely Forest
Give Me Everything,Pitbull feat. Ne-Yo, Afrojack & Nayer
When I'm Gone,Wiz Khalifa
On My Level (feat. Too $hort),Wiz Khalifa
Black And Yellow,Wiz Khalifa
Roll Up,Wiz Khalifa
Hopes & Dreams,Wiz Khalifa
Wake Up,Wiz Khalifa
The Race,Wiz Khalifa
Star Of The Show (feat. Chevy Woods),Wiz Khalifa
No Sleep,Wiz Khalifa
Get Your S**t,Wiz Khalifa
Top Floor,Wiz Khalifa
Fly Solo,Wiz Khalifa
